Store,log(CompetitionDistiance),Promo,Promo2,SchoolHoliday,StoreType,Assortment,StateHoliday,DayOfWeek,Month,Day,Year,WeekOfYear,CompetitionOpen,Promo2Open,IsPromo2Month,Id
11,6.86797440897,0,1,0,1,3,0,6,8,30,2015,35,45.0,44.5,0,15415
11,6.86797440897,0,1,0,1,3,0,5,8,29,2015,35,45.0,44.5,0,16271
11,6.86797440897,0,1,1,1,3,0,4,8,28,2015,35,45.0,44.5,0,17127
11,6.86797440897,0,1,1,1,3,0,3,8,27,2015,35,45.0,44.5,0,17983
11,6.86797440897,0,1,1,1,3,0,2,8,26,2015,35,45.0,44.5,0,18839
11,6.86797440897,0,1,1,1,3,0,1,8,25,2015,35,45.0,44.5,0,19695
11,6.86797440897,0,1,1,1,3,0,0,8,24,2015,35,45.0,44.5,0,20551
11,6.86797440897,0,1,0,1,3,0,6,8,23,2015,34,45.0,44.25,0,21407
11,6.86797440897,0,1,0,1,3,0,5,8,22,2015,34,45.0,44.25,0,22263
11,6.86797440897,1,1,1,1,3,0,4,8,21,2015,34,45.0,44.25,0,23119
11,6.86797440897,1,1,1,1,3,0,3,8,20,2015,34,45.0,44.25,0,23975
11,6.86797440897,1,1,1,1,3,0,2,8,19,2015,34,45.0,44.25,0,24831
11,6.86797440897,1,1,1,1,3,0,1,8,18,2015,34,45.0,44.25,0,25687
11,6.86797440897,1,1,1,1,3,0,0,8,17,2015,34,45.0,44.25,0,26543
11,6.86797440897,0,1,0,1,3,0,6,8,16,2015,33,45.0,44.0,0,27399
11,6.86797440897,0,1,0,1,3,0,5,8,15,2015,33,45.0,44.0,0,28255
11,6.86797440897,0,1,1,1,3,0,4,8,14,2015,33,45.0,44.0,0,29111
11,6.86797440897,0,1,1,1,3,0,3,8,13,2015,33,45.0,44.0,0,29967
11,6.86797440897,0,1,1,1,3,0,2,8,12,2015,33,45.0,44.0,0,30823
11,6.86797440897,0,1,1,1,3,0,1,8,11,2015,33,45.0,44.0,0,31679
11,6.86797440897,0,1,1,1,3,0,0,8,10,2015,33,45.0,44.0,0,32535
11,6.86797440897,0,1,0,1,3,0,6,8,9,2015,32,45.0,43.75,0,33391
11,6.86797440897,0,1,0,1,3,0,5,8,8,2015,32,45.0,43.75,0,34247
11,6.86797440897,1,1,1,1,3,0,4,8,7,2015,32,45.0,43.75,0,35103
11,6.86797440897,1,1,1,1,3,0,3,8,6,2015,32,45.0,43.75,0,35959
11,6.86797440897,1,1,1,1,3,0,2,8,5,2015,32,45.0,43.75,0,36815
11,6.86797440897,1,1,1,1,3,0,1,8,4,2015,32,45.0,43.75,0,37671
11,6.86797440897,1,1,1,1,3,0,0,8,3,2015,32,45.0,43.75,0,38527
11,6.86797440897,0,1,0,1,3,0,6,8,2,2015,31,45.0,43.5,0,39383
11,6.86797440897,0,1,0,1,3,0,5,8,1,2015,31,45.0,43.5,0,40239
12,6.97634807045,1,1,0,1,3,0,3,9,17,2015,38,0.0,66.25,0,8
12,6.97634807045,1,1,0,1,3,0,2,9,16,2015,38,0.0,66.25,0,864
12,6.97634807045,1,1,0,1,3,0,1,9,15,2015,38,0.0,66.25,0,1720
12,6.97634807045,1,1,0,1,3,0,0,9,14,2015,38,0.0,66.25,0,2576
12,6.97634807045,0,1,0,1,3,0,6,9,13,2015,37,0.0,66.0,0,3432
12,6.97634807045,0,1,0,1,3,0,5,9,12,2015,37,0.0,66.0,0,4288
12,6.97634807045,0,1,0,1,3,0,4,9,11,2015,37,0.0,66.0,0,5144
12,6.97634807045,0,1,0,1,3,0,3,9,10,2015,37,0.0,66.0,0,6000
12,6.97634807045,0,1,0,1,3,0,2,9,9,2015,37,0.0,66.0,0,6856
12,6.97634807045,0,1,0,1,3,0,1,9,8,2015,37,0.0,66.0,0,7712
12,6.97634807045,0,1,0,1,3,0,0,9,7,2015,37,0.0,66.0,0,8568
12,6.97634807045,0,1,0,1,3,0,6,9,6,2015,36,0.0,65.75,0,9424
12,6.97634807045,0,1,0,1,3,0,5,9,5,2015,36,0.0,65.75,0,10280
12,6.97634807045,1,1,0,1,3,0,4,9,4,2015,36,0.0,65.75,0,11136
12,6.97634807045,1,1,0,1,3,0,3,9,3,2015,36,0.0,65.75,0,11992
12,6.97634807045,1,1,0,1,3,0,2,9,2,2015,36,0.0,65.75,0,12848
12,6.97634807045,1,1,0,1,3,0,1,9,1,2015,36,0.0,65.75,0,13704
12,6.97634807045,1,1,0,1,3,0,0,8,31,2015,36,0.0,65.75,0,14560
12,6.97634807045,0,1,0,1,3,0,6,8,30,2015,35,0.0,65.5,0,15416
12,6.97634807045,0,1,0,1,3,0,5,8,29,2015,35,0.0,65.5,0,16272
12,6.97634807045,0,1,1,1,3,0,4,8,28,2015,35,0.0,65.5,0,17128
12,6.97634807045,0,1,1,1,3,0,3,8,27,2015,35,0.0,65.5,0,17984
12,6.97634807045,0,1,1,1,3,0,2,8,26,2015,35,0.0,65.5,0,18840
12,6.97634807045,0,1,1,1,3,0,1,8,25,2015,35,0.0,65.5,0,19696
12,6.97634807045,0,1,1,1,3,0,0,8,24,2015,35,0.0,65.5,0,20552
12,6.97634807045,0,1,0,1,3,0,6,8,23,2015,34,0.0,65.25,0,21408
12,6.97634807045,0,1,0,1,3,0,5,8,22,2015,34,0.0,65.25,0,22264
12,6.97634807045,1,1,1,1,3,0,4,8,21,2015,34,0.0,65.25,0,23120
12,6.97634807045,1,1,1,1,3,0,3,8,20,2015,34,0.0,65.25,0,23976
12,6.97634807045,1,1,1,1,3,0,2,8,19,2015,34,0.0,65.25,0,24832
12,6.97634807045,1,1,1,1,3,0,1,8,18,2015,34,0.0,65.25,0,25688
12,6.97634807045,1,1,1,1,3,0,0,8,17,2015,34,0.0,65.25,0,26544
12,6.97634807045,0,1,0,1,3,0,6,8,16,2015,33,0.0,65.0,0,27400
12,6.97634807045,0,1,0,1,3,0,5,8,15,2015,33,0.0,65.0,0,28256
12,6.97634807045,0,1,1,1,3,0,4,8,14,2015,33,0.0,65.0,0,29112
12,6.97634807045,0,1,1,1,3,0,3,8,13,2015,33,0.0,65.0,0,29968
12,6.97634807045,0,1,1,1,3,0,2,8,12,2015,33,0.0,65.0,0,30824
12,6.97634807045,0,1,1,1,3,0,1,8,11,2015,33,0.0,65.0,0,31680
12,6.97634807045,0,1,1,1,3,0,0,8,10,2015,33,0.0,65.0,0,32536
12,6.97634807045,0,1,0,1,3,0,6,8,9,2015,32,0.0,64.75,0,33392
12,6.97634807045,0,1,0,1,3,0,5,8,8,2015,32,0.0,64.75,0,34248
12,6.97634807045,1,1,1,1,3,0,4,8,7,2015,32,0.0,64.75,0,35104
12,6.97634807045,1,1,1,1,3,0,3,8,6,2015,32,0.0,64.75,0,35960
12,6.97634807045,1,1,1,1,3,0,2,8,5,2015,32,0.0,64.75,0,36816
12,6.97634807045,1,1,1,1,3,0,1,8,4,2015,32,0.0,64.75,0,37672
12,6.97634807045,1,1,1,1,3,0,0,8,3,2015,32,0.0,64.75,0,38528
12,6.97634807045,0,1,0,1,3,0,6,8,2,2015,31,0.0,64.5,0,39384
12,6.97634807045,0,1,0,1,3,0,5,8,1,2015,31,0.0,64.5,0,40240
13,5.73979291218,1,1,0,4,1,0,3,9,17,2015,38,0.0,70.25,0,9
13,5.73979291218,1,1,0,4,1,0,2,9,16,2015,38,0.0,70.25,0,865
13,5.73979291218,1,1,0,4,1,0,1,9,15,2015,38,0.0,70.25,0,1721
13,5.73979291218,1,1,1,4,1,0,0,9,14,2015,38,0.0,70.25,0,2577
13,5.73979291218,0,1,0,4,1,0,6,9,13,2015,37,0.0,70.0,0,3433
13,5.73979291218,0,1,0,4,1,0,5,9,12,2015,37,0.0,70.0,0,4289
13,5.73979291218,0,1,1,4,1,0,4,9,11,2015,37,0.0,70.0,0,5145
13,5.73979291218,0,1,1,4,1,0,3,9,10,2015,37,0.0,70.0,0,6001
13,5.73979291218,0,1,1,4,1,0,2,9,9,2015,37,0.0,70.0,0,6857
13,5.73979291218,0,1,1,4,1,0,1,9,8,2015,37,0.0,70.0,0,7713
13,5.73979291218,0,1,1,4,1,0,0,9,7,2015,37,0.0,70.0,0,8569
13,5.73979291218,0,1,0,4,1,0,6,9,6,2015,36,0.0,69.75,0,9425
13,5.73979291218,0,1,0,4,1,0,5,9,5,2015,36,0.0,69.75,0,10281
13,5.73979291218,1,1,1,4,1,0,4,9,4,2015,36,0.0,69.75,0,11137
13,5.73979291218,1,1,1,4,1,0,3,9,3,2015,36,0.0,69.75,0,11993
13,5.73979291218,1,1,1,4,1,0,2,9,2,2015,36,0.0,69.75,0,12849
13,5.73979291218,1,1,1,4,1,0,1,9,1,2015,36,0.0,69.75,0,13705
13,5.73979291218,1,1,1,4,1,0,0,8,31,2015,36,0.0,69.75,1,14561
13,5.73979291218,0,1,0,4,1,0,6,8,30,2015,35,0.0,69.5,1,15417
13,5.73979291218,0,1,0,4,1,0,5,8,29,2015,35,0.0,69.5,1,16273
13,5.73979291218,0,1,1,4,1,0,4,8,28,2015,35,0.0,69.5,1,17129
13,5.73979291218,0,1,1,4,1,0,3,8,27,2015,35,0.0,69.5,1,17985
13,5.73979291218,0,1,1,4,1,0,2,8,26,2015,35,0.0,69.5,1,18841
13,5.73979291218,0,1,1,4,1,0,1,8,25,2015,35,0.0,69.5,1,19697
13,5.73979291218,0,1,1,4,1,0,0,8,24,2015,35,0.0,69.5,1,20553
13,5.73979291218,0,1,0,4,1,0,6,8,23,2015,34,0.0,69.25,1,21409
13,5.73979291218,0,1,0,4,1,0,5,8,22,2015,34,0.0,69.25,1,22265
13,5.73979291218,1,1,1,4,1,0,4,8,21,2015,34,0.0,69.25,1,23121
13,5.73979291218,1,1,1,4,1,0,3,8,20,2015,34,0.0,69.25,1,23977
13,5.73979291218,1,1,1,4,1,0,2,8,19,2015,34,0.0,69.25,1,24833
13,5.73979291218,1,1,1,4,1,0,1,8,18,2015,34,0.0,69.25,1,25689
13,5.73979291218,1,1,1,4,1,0,0,8,17,2015,34,0.0,69.25,1,26545
13,5.73979291218,0,1,0,4,1,0,6,8,16,2015,33,0.0,69.0,1,27401
13,5.73979291218,0,1,0,4,1,1,5,8,15,2015,33,0.0,69.0,1,28257
13,5.73979291218,0,1,1,4,1,0,4,8,14,2015,33,0.0,69.0,1,29113
13,5.73979291218,0,1,1,4,1,0,3,8,13,2015,33,0.0,69.0,1,29969
13,5.73979291218,0,1,1,4,1,0,2,8,12,2015,33,0.0,69.0,1,30825
13,5.73979291218,0,1,1,4,1,0,1,8,11,2015,33,0.0,69.0,1,31681
13,5.73979291218,0,1,1,4,1,0,0,8,10,2015,33,0.0,69.0,1,32537
13,5.73979291218,0,1,0,4,1,0,6,8,9,2015,32,0.0,68.75,1,33393
13,5.73979291218,0,1,0,4,1,0,5,8,8,2015,32,0.0,68.75,1,34249
13,5.73979291218,1,1,1,4,1,0,4,8,7,2015,32,0.0,68.75,1,35105
13,5.73979291218,1,1,1,4,1,0,3,8,6,2015,32,0.0,68.75,1,35961
13,5.73979291218,1,1,1,4,1,0,2,8,5,2015,32,0.0,68.75,1,36817
13,5.73979291218,1,1,1,4,1,0,1,8,4,2015,32,0.0,68.75,1,37673
13,5.73979291218,1,1,1,4,1,0,0,8,3,2015,32,0.0,68.75,1,38529
13,5.73979291218,0,1,0,4,1,0,6,8,2,2015,31,0.0,68.5,1,39385
13,5.73979291218,0,1,0,4,1,0,5,8,1,2015,31,0.0,68.5,1,40241
14,7.17088847851,1,1,0,1,1,0,3,9,17,2015,38,18.0,47.5,0,10
14,7.17088847851,1,1,0,1,1,0,2,9,16,2015,38,18.0,47.5,0,866
14,7.17088847851,1,1,0,1,1,0,1,9,15,2015,38,18.0,47.5,0,1722
14,7.17088847851,1,1,0,1,1,0,0,9,14,2015,38,18.0,47.5,0,2578
14,7.17088847851,0,1,0,1,1,0,6,9,13,2015,37,18.0,47.25,0,3434
14,7.17088847851,0,1,0,1,1,0,5,9,12,2015,37,18.0,47.25,0,4290
14,7.17088847851,0,1,0,1,1,0,4,9,11,2015,37,18.0,47.25,0,5146
14,7.17088847851,0,1,0,1,1,0,3,9,10,2015,37,18.0,47.25,0,6002
14,7.17088847851,0,1,0,1,1,0,2,9,9,2015,37,18.0,47.25,0,6858
14,7.17088847851,0,1,0,1,1,0,1,9,8,2015,37,18.0,47.25,0,7714
14,7.17088847851,0,1,0,1,1,0,0,9,7,2015,37,18.0,47.25,0,8570
14,7.17088847851,0,1,0,1,1,0,6,9,6,2015,36,18.0,47.0,0,9426
14,7.17088847851,0,1,0,1,1,0,5,9,5,2015,36,18.0,47.0,0,10282
14,7.17088847851,1,1,0,1,1,0,4,9,4,2015,36,18.0,47.0,0,11138
14,7.17088847851,1,1,0,1,1,0,3,9,3,2015,36,18.0,47.0,0,11994
14,7.17088847851,1,1,0,1,1,0,2,9,2,2015,36,18.0,47.0,0,12850
14,7.17088847851,1,1,0,1,1,0,1,9,1,2015,36,18.0,47.0,0,13706
14,7.17088847851,1,1,0,1,1,0,0,8,31,2015,36,17.0,47.0,0,14562
14,7.17088847851,0,1,0,1,1,0,6,8,30,2015,35,17.0,46.75,0,15418
14,7.17088847851,0,1,0,1,1,0,5,8,29,2015,35,17.0,46.75,0,16274
14,7.17088847851,0,1,0,1,1,0,4,8,28,2015,35,17.0,46.75,0,17130
14,7.17088847851,0,1,0,1,1,0,3,8,27,2015,35,17.0,46.75,0,17986
14,7.17088847851,0,1,0,1,1,0,2,8,26,2015,35,17.0,46.75,0,18842
14,7.17088847851,0,1,0,1,1,0,1,8,25,2015,35,17.0,46.75,0,19698
14,7.17088847851,0,1,0,1,1,0,0,8,24,2015,35,17.0,46.75,0,20554
14,7.17088847851,0,1,0,1,1,0,6,8,23,2015,34,17.0,46.5,0,21410
14,7.17088847851,0,1,0,1,1,0,5,8,22,2015,34,17.0,46.5,0,22266
14,7.17088847851,1,1,0,1,1,0,4,8,21,2015,34,17.0,46.5,0,23122
14,7.17088847851,1,1,0,1,1,0,3,8,20,2015,34,17.0,46.5,0,23978
14,7.17088847851,1,1,0,1,1,0,2,8,19,2015,34,17.0,46.5,0,24834
14,7.17088847851,1,1,0,1,1,0,1,8,18,2015,34,17.0,46.5,0,25690
14,7.17088847851,1,1,0,1,1,0,0,8,17,2015,34,17.0,46.5,0,26546
14,7.17088847851,0,1,0,1,1,0,6,8,16,2015,33,17.0,46.25,0,27402
14,7.17088847851,0,1,0,1,1,0,5,8,15,2015,33,17.0,46.25,0,28258
14,7.17088847851,0,1,0,1,1,0,4,8,14,2015,33,17.0,46.25,0,29114
14,7.17088847851,0,1,0,1,1,0,3,8,13,2015,33,17.0,46.25,0,29970
14,7.17088847851,0,1,0,1,1,0,2,8,12,2015,33,17.0,46.25,0,30826
14,7.17088847851,0,1,1,1,1,0,1,8,11,2015,33,17.0,46.25,0,31682
14,7.17088847851,0,1,1,1,1,0,0,8,10,2015,33,17.0,46.25,0,32538
14,7.17088847851,0,1,0,1,1,0,6,8,9,2015,32,17.0,46.0,0,33394
14,7.17088847851,0,1,0,1,1,0,5,8,8,2015,32,17.0,46.0,0,34250
14,7.17088847851,1,1,1,1,1,0,4,8,7,2015,32,17.0,46.0,0,35106
14,7.17088847851,1,1,1,1,1,0,3,8,6,2015,32,17.0,46.0,0,35962
14,7.17088847851,1,1,1,1,1,0,2,8,5,2015,32,17.0,46.0,0,36818
14,7.17088847851,1,1,1,1,1,0,1,8,4,2015,32,17.0,46.0,0,37674
14,7.17088847851,1,1,1,1,1,0,0,8,3,2015,32,17.0,46.0,0,38530
14,7.17088847851,0,1,0,1,1,0,6,8,2,2015,31,17.0,45.75,0,39386
14,7.17088847851,0,1,0,1,1,0,5,8,1,2015,31,17.0,45.75,0,40242
15,8.3214215869,1,1,0,4,3,0,3,9,17,2015,38,66.0,54.0,0,11
15,8.3214215869,1,1,0,4,3,0,2,9,16,2015,38,66.0,54.0,0,867
15,8.3214215869,1,1,0,4,3,0,1,9,15,2015,38,66.0,54.0,0,1723
15,8.3214215869,1,1,0,4,3,0,0,9,14,2015,38,66.0,54.0,0,2579
15,8.3214215869,0,1,0,4,3,0,6,9,13,2015,37,66.0,53.75,0,3435
15,8.3214215869,0,1,0,4,3,0,5,9,12,2015,37,66.0,53.75,0,4291
15,8.3214215869,0,1,0,4,3,0,4,9,11,2015,37,66.0,53.75,0,5147
15,8.3214215869,0,1,0,4,3,0,3,9,10,2015,37,66.0,53.75,0,6003
15,8.3214215869,0,1,0,4,3,0,2,9,9,2015,37,66.0,53.75,0,6859
15,8.3214215869,0,1,0,4,3,0,1,9,8,2015,37,66.0,53.75,0,7715
15,8.3214215869,0,1,0,4,3,0,0,9,7,2015,37,66.0,53.75,0,8571
15,8.3214215869,0,1,0,4,3,0,6,9,6,2015,36,66.0,53.5,0,9427
15,8.3214215869,0,1,0,4,3,0,5,9,5,2015,36,66.0,53.5,0,10283
15,8.3214215869,1,1,0,4,3,0,4,9,4,2015,36,66.0,53.5,0,11139
15,8.3214215869,1,1,0,4,3,0,3,9,3,2015,36,66.0,53.5,0,11995
15,8.3214215869,1,1,0,4,3,0,2,9,2,2015,36,66.0,53.5,0,12851
15,8.3214215869,1,1,0,4,3,0,1,9,1,2015,36,66.0,53.5,0,13707
15,8.3214215869,1,1,0,4,3,0,0,8,31,2015,36,65.0,53.5,0,14563
15,8.3214215869,0,1,0,4,3,0,6,8,30,2015,35,65.0,53.25,0,15419
15,8.3214215869,0,1,0,4,3,0,5,8,29,2015,35,65.0,53.25,0,16275
15,8.3214215869,0,1,1,4,3,0,4,8,28,2015,35,65.0,53.25,0,17131
15,8.3214215869,0,1,1,4,3,0,3,8,27,2015,35,65.0,53.25,0,17987
15,8.3214215869,0,1,1,4,3,0,2,8,26,2015,35,65.0,53.25,0,18843
15,8.3214215869,0,1,1,4,3,0,1,8,25,2015,35,65.0,53.25,0,19699
15,8.3214215869,0,1,1,4,3,0,0,8,24,2015,35,65.0,53.25,0,20555
15,8.3214215869,0,1,0,4,3,0,6,8,23,2015,34,65.0,53.0,0,21411
15,8.3214215869,0,1,0,4,3,0,5,8,22,2015,34,65.0,53.0,0,22267
15,8.3214215869,1,1,1,4,3,0,4,8,21,2015,34,65.0,53.0,0,23123
15,8.3214215869,1,1,1,4,3,0,3,8,20,2015,34,65.0,53.0,0,23979
15,8.3214215869,1,1,1,4,3,0,2,8,19,2015,34,65.0,53.0,0,24835
15,8.3214215869,1,1,1,4,3,0,1,8,18,2015,34,65.0,53.0,0,25691
15,8.3214215869,1,1,1,4,3,0,0,8,17,2015,34,65.0,53.0,0,26547
15,8.3214215869,0,1,0,4,3,0,6,8,16,2015,33,65.0,52.75,0,27403
15,8.3214215869,0,1,0,4,3,0,5,8,15,2015,33,65.0,52.75,0,28259
15,8.3214215869,0,1,1,4,3,0,4,8,14,2015,33,65.0,52.75,0,29115
15,8.3214215869,0,1,1,4,3,0,3,8,13,2015,33,65.0,52.75,0,29971
15,8.3214215869,0,1,1,4,3,0,2,8,12,2015,33,65.0,52.75,0,30827
15,8.3214215869,0,1,1,4,3,0,1,8,11,2015,33,65.0,52.75,0,31683
15,8.3214215869,0,1,1,4,3,0,0,8,10,2015,33,65.0,52.75,0,32539
15,8.3214215869,0,1,0,4,3,0,6,8,9,2015,32,65.0,52.5,0,33395
15,8.3214215869,0,1,0,4,3,0,5,8,8,2015,32,65.0,52.5,0,34251
15,8.3214215869,1,1,1,4,3,0,4,8,7,2015,32,65.0,52.5,0,35107
15,8.3214215869,1,1,1,4,3,0,3,8,6,2015,32,65.0,52.5,0,35963
15,8.3214215869,1,1,1,4,3,0,2,8,5,2015,32,65.0,52.5,0,36819
15,8.3214215869,1,1,1,4,3,0,1,8,4,2015,32,65.0,52.5,0,37675
15,8.3214215869,1,1,1,4,3,0,0,8,3,2015,32,65.0,52.5,0,38531
15,8.3214215869,0,1,0,4,3,0,6,8,2,2015,31,65.0,52.25,0,39387
15,8.3214215869,0,1,0,4,3,0,5,8,1,2015,31,65.0,52.25,0,40243
16,8.09285102754,1,0,0,1,3,0,3,9,17,2015,38,0.0,0.0,0,12
16,8.09285102754,1,0,0,1,3,0,2,9,16,2015,38,0.0,0.0,0,868
16,8.09285102754,1,0,0,1,3,0,1,9,15,2015,38,0.0,0.0,0,1724
16,8.09285102754,1,0,0,1,3,0,0,9,14,2015,38,0.0,0.0,0,2580
16,8.09285102754,0,0,0,1,3,0,6,9,13,2015,37,0.0,0.0,0,3436
16,8.09285102754,0,0,0,1,3,0,5,9,12,2015,37,0.0,0.0,0,4292
16,8.09285102754,0,0,1,1,3,0,4,9,11,2015,37,0.0,0.0,0,5148
16,8.09285102754,0,0,1,1,3,0,3,9,10,2015,37,0.0,0.0,0,6004
16,8.09285102754,0,0,1,1,3,0,2,9,9,2015,37,0.0,0.0,0,6860
16,8.09285102754,0,0,1,1,3,0,1,9,8,2015,37,0.0,0.0,0,7716
16,8.09285102754,0,0,1,1,3,0,0,9,7,2015,37,0.0,0.0,0,8572
16,8.09285102754,0,0,0,1,3,0,6,9,6,2015,36,0.0,0.0,0,9428
16,8.09285102754,0,0,0,1,3,0,5,9,5,2015,36,0.0,0.0,0,10284
16,8.09285102754,1,0,1,1,3,0,4,9,4,2015,36,0.0,0.0,0,11140
16,8.09285102754,1,0,1,1,3,0,3,9,3,2015,36,0.0,0.0,0,11996
16,8.09285102754,1,0,1,1,3,0,2,9,2,2015,36,0.0,0.0,0,12852
16,8.09285102754,1,0,1,1,3,0,1,9,1,2015,36,0.0,0.0,0,13708
16,8.09285102754,1,0,1,1,3,0,0,8,31,2015,36,0.0,0.0,0,14564
16,8.09285102754,0,0,0,1,3,0,6,8,30,2015,35,0.0,0.0,0,15420
16,8.09285102754,0,0,0,1,3,0,5,8,29,2015,35,0.0,0.0,0,16276
16,8.09285102754,0,0,1,1,3,0,4,8,28,2015,35,0.0,0.0,0,17132
16,8.09285102754,0,0,1,1,3,0,3,8,27,2015,35,0.0,0.0,0,17988
16,8.09285102754,0,0,1,1,3,0,2,8,26,2015,35,0.0,0.0,0,18844
16,8.09285102754,0,0,1,1,3,0,1,8,25,2015,35,0.0,0.0,0,19700
16,8.09285102754,0,0,1,1,3,0,0,8,24,2015,35,0.0,0.0,0,20556
16,8.09285102754,0,0,0,1,3,0,6,8,23,2015,34,0.0,0.0,0,21412
16,8.09285102754,0,0,0,1,3,0,5,8,22,2015,34,0.0,0.0,0,22268
16,8.09285102754,1,0,1,1,3,0,4,8,21,2015,34,0.0,0.0,0,23124
16,8.09285102754,1,0,1,1,3,0,3,8,20,2015,34,0.0,0.0,0,23980
16,8.09285102754,1,0,1,1,3,0,2,8,19,2015,34,0.0,0.0,0,24836
16,8.09285102754,1,0,1,1,3,0,1,8,18,2015,34,0.0,0.0,0,25692
16,8.09285102754,1,0,1,1,3,0,0,8,17,2015,34,0.0,0.0,0,26548
16,8.09285102754,0,0,0,1,3,0,6,8,16,2015,33,0.0,0.0,0,27404
16,8.09285102754,0,0,0,1,3,0,5,8,15,2015,33,0.0,0.0,0,28260
16,8.09285102754,0,0,1,1,3,0,4,8,14,2015,33,0.0,0.0,0,29116
16,8.09285102754,0,0,1,1,3,0,3,8,13,2015,33,0.0,0.0,0,29972
16,8.09285102754,0,0,1,1,3,0,2,8,12,2015,33,0.0,0.0,0,30828
16,8.09285102754,0,0,1,1,3,0,1,8,11,2015,33,0.0,0.0,0,31684
16,8.09285102754,0,0,1,1,3,0,0,8,10,2015,33,0.0,0.0,0,32540
16,8.09285102754,0,0,0,1,3,0,6,8,9,2015,32,0.0,0.0,0,33396
16,8.09285102754,0,0,0,1,3,0,5,8,8,2015,32,0.0,0.0,0,34252
16,8.09285102754,1,0,1,1,3,0,4,8,7,2015,32,0.0,0.0,0,35108
16,8.09285102754,1,0,1,1,3,0,3,8,6,2015,32,0.0,0.0,0,35964
16,8.09285102754,1,0,1,1,3,0,2,8,5,2015,32,0.0,0.0,0,36820
16,8.09285102754,1,0,1,1,3,0,1,8,4,2015,32,0.0,0.0,0,37676
16,8.09285102754,1,0,1,1,3,0,0,8,3,2015,32,0.0,0.0,0,38532
16,8.09285102754,0,0,0,1,3,0,6,8,2,2015,31,0.0,0.0,0,39388
16,8.09285102754,0,0,0,1,3,0,5,8,1,2015,31,0.0,0.0,0,40244
19,8.08363720314,1,1,0,1,3,0,3,9,17,2015,38,0.0,52.0,1,13
19,8.08363720314,1,1,0,1,3,0,2,9,16,2015,38,0.0,52.0,1,869
19,8.08363720314,1,1,0,1,3,0,1,9,15,2015,38,0.0,52.0,1,1725
19,8.08363720314,1,1,0,1,3,0,0,9,14,2015,38,0.0,52.0,1,2581
19,8.08363720314,0,1,0,1,3,0,6,9,13,2015,37,0.0,51.75,1,3437
19,8.08363720314,0,1,0,1,3,0,5,9,12,2015,37,0.0,51.75,1,4293
19,8.08363720314,0,1,0,1,3,0,4,9,11,2015,37,0.0,51.75,1,5149
19,8.08363720314,0,1,0,1,3,0,3,9,10,2015,37,0.0,51.75,1,6005
19,8.08363720314,0,1,0,1,3,0,2,9,9,2015,37,0.0,51.75,1,6861
19,8.08363720314,0,1,0,1,3,0,1,9,8,2015,37,0.0,51.75,1,7717
19,8.08363720314,0,1,0,1,3,0,0,9,7,2015,37,0.0,51.75,1,8573
19,8.08363720314,0,1,0,1,3,0,6,9,6,2015,36,0.0,51.5,1,9429
19,8.08363720314,0,1,0,1,3,0,5,9,5,2015,36,0.0,51.5,1,10285
19,8.08363720314,1,1,0,1,3,0,4,9,4,2015,36,0.0,51.5,1,11141
19,8.08363720314,1,1,0,1,3,0,3,9,3,2015,36,0.0,51.5,1,11997
19,8.08363720314,1,1,0,1,3,0,2,9,2,2015,36,0.0,51.5,1,12853
19,8.08363720314,1,1,0,1,3,0,1,9,1,2015,36,0.0,51.5,1,13709
19,8.08363720314,1,1,0,1,3,0,0,8,31,2015,36,0.0,51.5,0,14565
19,8.08363720314,0,1,0,1,3,0,6,8,30,2015,35,0.0,51.25,0,15421
19,8.08363720314,0,1,0,1,3,0,5,8,29,2015,35,0.0,51.25,0,16277
19,8.08363720314,0,1,0,1,3,0,4,8,28,2015,35,0.0,51.25,0,17133
19,8.08363720314,0,1,0,1,3,0,3,8,27,2015,35,0.0,51.25,0,17989
19,8.08363720314,0,1,0,1,3,0,2,8,26,2015,35,0.0,51.25,0,18845
19,8.08363720314,0,1,0,1,3,0,1,8,25,2015,35,0.0,51.25,0,19701
19,8.08363720314,0,1,0,1,3,0,0,8,24,2015,35,0.0,51.25,0,20557
19,8.08363720314,0,1,0,1,3,0,6,8,23,2015,34,0.0,51.0,0,21413
19,8.08363720314,0,1,0,1,3,0,5,8,22,2015,34,0.0,51.0,0,22269
19,8.08363720314,1,1,0,1,3,0,4,8,21,2015,34,0.0,51.0,0,23125
19,8.08363720314,1,1,0,1,3,0,3,8,20,2015,34,0.0,51.0,0,23981
19,8.08363720314,1,1,0,1,3,0,2,8,19,2015,34,0.0,51.0,0,24837
19,8.08363720314,1,1,0,1,3,0,1,8,18,2015,34,0.0,51.0,0,25693
19,8.08363720314,1,1,0,1,3,0,0,8,17,2015,34,0.0,51.0,0,26549
19,8.08363720314,0,1,0,1,3,0,6,8,16,2015,33,0.0,50.75,0,27405
19,8.08363720314,0,1,0,1,3,0,5,8,15,2015,33,0.0,50.75,0,28261
19,8.08363720314,0,1,0,1,3,0,4,8,14,2015,33,0.0,50.75,0,29117
19,8.08363720314,0,1,0,1,3,0,3,8,13,2015,33,0.0,50.75,0,29973
19,8.08363720314,0,1,0,1,3,0,2,8,12,2015,33,0.0,50.75,0,30829
19,8.08363720314,0,1,1,1,3,0,1,8,11,2015,33,0.0,50.75,0,31685
19,8.08363720314,0,1,1,1,3,0,0,8,10,2015,33,0.0,50.75,0,32541
